geoname_id,subdivision_1_custom_code,subdivision_1_custom_name,subdivision_2_custom_code,subdivision_2_custom_name
"1273002","09","Uttar Pradesh","0915","BIJNOR"
"1262200","09","Uttar Pradesh","0915","BIJNOR"
"1262109","09","Uttar Pradesh","0915","BIJNOR"
"1256832","09","Uttar Pradesh","0915","BIJNOR"
"1256569","09","Uttar Pradesh","0915","BIJNOR"
"1279307","09","Uttar Pradesh","0915","BIJNOR"
"10179597","09","Uttar Pradesh","0915","BIJNOR"
"10465827","09","Uttar Pradesh","0916","KANPUR NAGAR"
"1267995","09","Uttar Pradesh","0916","KANPUR NAGAR"
"1260457","09","Uttar Pradesh","0916","Kanpur Nagar"
"7004411","09","Uttar Pradesh","0916","Kanpur Nagar"
"10550431","09","Uttar Pradesh","0916","KANPUR NAGAR"
"1268962","09","Uttar Pradesh","0917","KANPUR DEHAT"
"1259283","09","Uttar Pradesh","0917","KANPUR DEHAT"
"10350162","09","Uttar Pradesh","0918","KANNAUJ"
"1274315","09","Uttar Pradesh","0918","KANNAUJ"
"1270619","09","Uttar Pradesh","0918","KANNAUJ"
"1268011","09","Uttar Pradesh","0918","KANNAUJ"
"1271942","09","Uttar Pradesh","0919","FARRUKHABAD"
"1271925","09","Uttar Pradesh","0919","FARRUKHABAD"
"1276103","09","Uttar Pradesh","0921","ETAWAH"
"1271987","09","Uttar Pradesh","0921","ETAWAH"
"1273371","09","Uttar Pradesh","0922","MEERUT"
"1263275","09","Uttar Pradesh","0922","MEERUT"
"1263214","09","Uttar Pradesh","0922","MEERUT"
"1260572","09","Uttar Pradesh","0922","MEERUT"
"10745945","09","Uttar Pradesh","0922","MEERUT"
"6995248","09","Uttar Pradesh","0922","MEERUT"
"10540785","09","Uttar Pradesh","0922","MEERUT"
"1277882","09","Uttar Pradesh","0923","BAGHPAT"
"1277044","09","Uttar Pradesh","0923","BAGHPAT"
"1271308","09","Uttar Pradesh","0924","GHAZIABAD"
"1270393","09","Uttar Pradesh","0924","GHAZIABAD"
"10372695","09","Uttar Pradesh","0924","Ghaziabad"
"1259680","09","Uttar Pradesh","0924","GHAZIABAD"
"1257795","09","Uttar Pradesh","0924","GHAZIABAD"
"10750945","09","Uttar Pradesh","0924","GHAZIABAD"
"10439502","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"10265298","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"1273724","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"10549729","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"6954929","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"10204992","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"7279746","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"10265327","09","Uttar Pradesh","0925","GAUTAM BUDDH NAGAR"
"7004421","09","Uttar Pradesh","0926","BULANDSHEHR"
"1275120","09","Uttar Pradesh","0926","BULANDSHEHR"
"1272653","09","Uttar Pradesh","0926","Bulandshehr"
"1270759","09","Uttar Pradesh","0926","BULANDSHEHR"
"1266607","09","Uttar Pradesh","0926","BULANDSHEHR"
"1260868","09","Uttar Pradesh","0926","BULANDSHEHR"
"1256330","09","Uttar Pradesh","0926","BULANDSHEHR"
"1256329","09","Uttar Pradesh","0926","BULANDSHEHR"
"1278507","09","Uttar Pradesh","0926","Bulandshehr"
"1268601","09","Uttar Pradesh","0927","MUZAFFARNAGAR"
"1266849","09","Uttar Pradesh","0927","MUZAFFARNAGAR"
"1262332","09","Uttar Pradesh","0927","MUZAFFARNAGAR"
"10261151","09","Uttar Pradesh","0927","MUZAFFARNAGAR"
"10698359","09","Uttar Pradesh","0927","MUZAFFARNAGAR"
"1256671","09","Uttar Pradesh","0927","MUZAFFARNAGAR"
"10744172","09","Uttar Pradesh","0928","SAHARANPUR"
"1273265","09","Uttar Pradesh","0928","SAHARANPUR"
"1271644","09","Uttar Pradesh","0928","SAHARANPUR"
"1262089","09","Uttar Pradesh","0928","Saharanpur"
"1257806","09","Uttar Pradesh","0928","SAHARANPUR"
"1257120","09","Uttar Pradesh","0928","SAHARANPUR"
"10567945","09","Uttar Pradesh","0929","LUCKNOW"
"1264733","09","Uttar Pradesh","0929","LUCKNOW"
"10589414","09","Uttar Pradesh","0929","LUCKNOW"
"10568788","09","Uttar Pradesh","0930","UNNAO"
"1279170","09","Uttar Pradesh","0930","UNNAO"
"10553145","09","Uttar Pradesh","0930","UNNAO"
"1277318","09","Uttar Pradesh","0930","UNNAO"
"1263677","09","Uttar Pradesh","0930","UNNAO"
"1253747","09","Uttar Pradesh","0930","UNNAO"
"1278152","09","Uttar Pradesh","0931","AURAIYA"
"1275732","09","Uttar Pradesh","0931","AURAIYA"
"1259064","09","Uttar Pradesh","0931","AURAIYA"
"1275435","09","Uttar Pradesh","0932","SITAPUR"
"1264363","09","Uttar Pradesh","0932","SITAPUR"
"1262988","09","Uttar Pradesh","0932","SITAPUR"
"10516347","09","Uttar Pradesh","0932","SITAPUR"
"1255969","09","Uttar Pradesh","0932","SITAPUR"
"10752522","09","Uttar Pradesh","0932","SITAPUR"
"11063009","09","Uttar Pradesh","0933","HARDOI"
"10477377","09","Uttar Pradesh","0933","HARDOI"
"1270370","09","Uttar Pradesh","0933","HARDOI"
"1264569","09","Uttar Pradesh","0933","HARDOI"
"1257459","09","Uttar Pradesh","0933","HARDOI"
"1271049","09","Uttar Pradesh","0934","Lakhimpur"
"1265242","09","Uttar Pradesh","0934","LAKHIMPUR"
"1261431","09","Uttar Pradesh","0934","LAKHIMPUR"
"1260713","09","Uttar Pradesh","0934","Lakhimpur"
"11184332","09","Uttar Pradesh","0934","Lakhimpur"
"10623368","09","Uttar Pradesh","0935","ALLAHABAD"
"10492132","09","Uttar Pradesh","0935","ALLAHABAD"
"10685629","09","Uttar Pradesh","0935","ALLAHABAD"
"1268929","09","Uttar Pradesh","0935","ALLAHABAD"
"1255709","09","Uttar Pradesh","0935","ALLAHABAD"
"10552365","09","Uttar Pradesh","0935","ALLAHABAD"
"1278994","09","Uttar Pradesh","0935","ALLAHABAD"
"10179467","09","Uttar Pradesh","0937","FATEHPUR"
"1271912","09","Uttar Pradesh","0937","FATEHPUR"
"1267190","09","Uttar Pradesh","0937","Fatehpur"
"1259337","09","Uttar Pradesh","0938","PRATAPGARH"
"10527854","09","Uttar Pradesh","0938","PRATAPGARH"
"10658136","09","Uttar Pradesh","0938","PRATAPGARH"
"10498562","09","Uttar Pradesh","0938","PRATAPGARH"
"1278058","09","Uttar Pradesh","0939","Jhansi"
"1269006","09","Uttar Pradesh","0939","JHANSI"
"1265157","09","Uttar Pradesh","0940","LALITPUR"
"1264351","09","Uttar Pradesh","0940","LALITPUR"
"1269422","09","Uttar Pradesh","0941","JALAUN"
"1268325","09","Uttar Pradesh","0941","JALAUN"
"1266217","09","Uttar Pradesh","0941","JALAUN"
"1261039","09","Uttar Pradesh","0941","JALAUN"
"1279190","09","Uttar Pradesh","0941","JALAUN"
"10498216","09","Uttar Pradesh","0942","VARANASI"
"10625885","09","Uttar Pradesh","0942","VARANASI"
"10546896","09","Uttar Pradesh","0942","VARANASI"
"10538152","09","Uttar Pradesh","0942","VARANASI"
"1253405","09","Uttar Pradesh","0942","VARANASI"
"10550479","09","Uttar Pradesh","0943","CHANDAULI"
"1269135","09","Uttar Pradesh","0944","JAUNPUR"
"10554864","09","Uttar Pradesh","0944","JAUNPUR"
"1263523","09","Uttar Pradesh","0944","JAUNPUR"
"1256735","09","Uttar Pradesh","0944","JAUNPUR"
"10653905","09","Uttar Pradesh","0945","GHAZIPUR"
"1271306","09","Uttar Pradesh","0945","GHAZIPUR"
"10439597","09","Uttar Pradesh","0945","GHAZIPUR"
"1262995","09","Uttar Pradesh","0946","MIRZAPUR"
"6995777","09","Uttar Pradesh","0947","SONBHADRA"
"1261086","09","Uttar Pradesh","0947","SONBHADRA"
"10516076","09","Uttar Pradesh","0947","SONBHADRA"
"1258207","09","Uttar Pradesh","0947","SONBHADRA"
"1258111","09","Uttar Pradesh","0947","SONBHADRA"
"10559595","09","Uttar Pradesh","0947","SONBHADRA"
"1276335","09","Uttar Pradesh","0948","SANT RAVIDAS NAGAR"
"10543996","09","Uttar Pradesh","0948","SANT RAVIDAS NAGAR"
"10500206","09","Uttar Pradesh","0948","SANT RAVIDAS NAGAR"
"1278083","09","Uttar Pradesh","0949","AZAMGARH"
"10554580","09","Uttar Pradesh","0949","AZAMGARH"
"1271259","09","Uttar Pradesh","0950","MAU"
"1263311","09","Uttar Pradesh","0950","MAU"
"10516048","09","Uttar Pradesh","0950","MAU"
"1277551","09","Uttar Pradesh","0951","BALLIA"
"10556743","09","Uttar Pradesh","0951","BALLIA"
"10661008","09","Uttar Pradesh","0951","BALLIA"
"1258380","09","Uttar Pradesh","0951","BALLIA"
"10538527","09","Uttar Pradesh","0951","BALLIA"
"10625574","09","Uttar Pradesh","0952","GORAKHPUR"
"1270927","09","Uttar Pradesh","0952","GORAKHPUR"
"1264433","09","Uttar Pradesh","0953","Maharajganj"
"1264434","09","Uttar Pradesh","0953","MAHARAJGANJ"
"1261672","09","Uttar Pradesh","0953","MAHARAJGANJ"
"1255995","09","Uttar Pradesh","0953","MAHARAJGANJ"
"1278682","09","Uttar Pradesh","0953","MAHARAJGANJ"
"10665213","09","Uttar Pradesh","0954","DEORIA"
"10465211","09","Uttar Pradesh","0954","DEORIA"
"1273193","09","Uttar Pradesh","0954","DEORIA"
"1262120","09","Uttar Pradesh","0954","DEORIA"
"10465812","09","Uttar Pradesh","0954","DEORIA"
"10501943","09","Uttar Pradesh","0954","DEORIA"
"1257625","09","Uttar Pradesh","0954","DEORIA"
"10655180","09","Uttar Pradesh","0955","KUSHINAGAR"
"1260909","09","Uttar Pradesh","0955","KUSHINAGAR"
"10817785","09","Uttar Pradesh","0955","Kushinagar"
"1276736","09","Uttar Pradesh","0956","BASTI"
"1267115","09","Uttar Pradesh","0957","SANT KABEER NAGAR"
"1264504","09","Uttar Pradesh","0957","SANT KABEER NAGAR"
"1263185","09","Uttar Pradesh","0957","SANT KABEER NAGAR"
"1277232","09","Uttar Pradesh","0958","SIDDHARTHA NAGAR"
"10497227","09","Uttar Pradesh","0960","AMBEDKAR NAGAR"
"1269435","09","Uttar Pradesh","0960","AMBEDKAR NAGAR"
"10327406","09","Uttar Pradesh","0960","AMBEDKAR NAGAR"
"1279135","09","Uttar Pradesh","0960","AMBEDKAR NAGAR"
"10532744","09","Uttar Pradesh","0961","SULTANPUR"
"10568278","09","Uttar Pradesh","0961","SULTANPUR"
"10193865","09","Uttar Pradesh","0961","SULTANPUR"
"9794232","09","Uttar Pradesh","0961","SULTANPUR"
"1255491","09","Uttar Pradesh","0961","SULTANPUR"
"1273850","09","Uttar Pradesh","0963","GONDA"
"10558954","09","Uttar Pradesh","0963","GONDA"
"1270995","09","Uttar Pradesh","0963","GONDA"
"1270996","09","Uttar Pradesh","0963","GONDA"
"10615060","09","Uttar Pradesh","0963","Gonda"
"10625698","09","Uttar Pradesh","0963","GONDA"
"1277525","09","Uttar Pradesh","0964","BALRAMPUR"
"1253638","09","Uttar Pradesh","0964","BALRAMPUR"
"1277799","09","Uttar Pradesh","0965","BEHRAICH"
"1269805","09","Uttar Pradesh","0966","Shravasti"
"1277397","09","Uttar Pradesh","0968","BANDA"
"1264359","09","Uttar Pradesh","0969","Mahoba"
"8432582","09","Uttar Pradesh","0970","HAMIRPUR"
"1270455","09","Uttar Pradesh","0970","HAMIRPUR"
"1258352","09","Uttar Pradesh","0970","HAMIRPUR"
"10486175","09","Uttar Pradesh","0970","HAMIRPUR"
"10683844","09","Uttar Pradesh","0971","AMETHI"
"1269509","09","Uttar Pradesh","0971","AMETHI"
"1262392","09","Uttar Pradesh","0971","AMETHI"
"1278805","09","Uttar Pradesh","0971","AMETHI"
"1272207","09","Uttar Pradesh","0972","KASGANJ"
"1267588","09","Uttar Pradesh","0972","KASGANJ"
"1274767","09","Uttar Pradesh","0975","Sambhal"
"1275715","10","Bihar","",""
"10894129","10","Bihar","",""
"1279364","10","Bihar","",""
"10833695","10","Bihar","",""
"7626547","10","Bihar","",""
"11326926","10","Bihar","",""
"10505741","10","Bihar","",""
"1278895","10","Bihar","",""
"1278877","10","Bihar","",""
"11725551","10","Bihar","",""
"11055938","10","Bihar","",""
"8740819","10","Bihar","",""
"1278483","10","Bihar","",""
"1278334","10","Bihar","",""
"1278308","10","Bihar","",""
"10882440","10","Bihar","",""
"1278148","10","Bihar","",""
"11727657","10","Bihar","",""
"1278061","10","Bihar","",""
"10894288","10","Bihar","",""
"1277939","10","Bihar","",""
"10881408","10","Bihar","",""
"10835627","10","Bihar","",""
"10995494","10","Bihar","",""
"10903122","10","Bihar","",""
"1277684","10","Bihar","",""
"1277289","10","Bihar","",""
"10840994","10","Bihar","",""
"11028243","10","Bihar","",""
"1277263","10","Bihar","",""
"10833681","10","Bihar","",""
"9036524","10","Bihar","",""
"1276977","10","Bihar","",""
"10882670","10","Bihar","",""
"1276954","10","Bihar","",""
"10890727","10","Bihar","",""
"10826040","10","Bihar","",""
"1276609","10","Bihar","",""
"1276462","10","Bihar","",""
"1276393","10","Bihar","",""
"1276371","10","Bihar","",""
"11015995","10","Bihar","",""
"10834997","10","Bihar","",""
"10815101","10","Bihar","",""
"10995357","10","Bihar","",""
"1276019","10","Bihar","",""
"10815068","10","Bihar","",""
"11327195","10","Bihar","",""
"1275835","10","Bihar","",""
"1275716","10","Bihar","",""
"10894229","10","Bihar","",""
"10837447","10","Bihar","",""
"10840145","10","Bihar","",""
"1275655","10","Bihar","",""
"10400285","10","Bihar","",""
"1275499","10","Bihar","",""
"1275389","10","Bihar","",""
"1275019","10","Bihar","",""
"1274899","10","Bihar","",""
"1274749","10","Bihar","",""
"10815445","10","Bihar","",""
"10979789","10","Bihar","",""
"10882727","10","Bihar","",""
"1274342","10","Bihar","",""
"1273628","10","Bihar","",""
"10841227","10","Bihar","",""
"10509720","10","Bihar","",""
"1273491","10","Bihar","",""
"1273390","10","Bihar","",""
"1273309","10","Bihar","",""
"10838977","10","Bihar","",""
"1273147","10","Bihar","",""
"1273043","10","Bihar","",""
"1272610","10","Bihar","",""
"1272225","10","Bihar","",""
"11723770","10","Bihar","",""
"1272099","10","Bihar","",""
"1271874","10","Bihar","",""
"1271525","10","Bihar","",""
"1271439","10","Bihar","",""
"1271266","10","Bihar","",""
"1270965","10","Bihar","",""
"10988451","10","Bihar","",""
"1270525","10","Bihar","",""
"1270300","10","Bihar","",""
"11030554","10","Bihar","",""
"1270102","10","Bihar","",""
"1270021","10","Bihar","",""
"1269779","10","Bihar","",""
"1269666","10","Bihar","",""
"1269557","10","Bihar","",""
"10881105","10","Bihar","",""
"1269374","10","Bihar","",""
"10881209","10","Bihar","",""
"1269291","10","Bihar","",""
"10892641","10","Bihar","",""
"1269093","10","Bihar","",""
"1269046","10","Bihar","",""
"1268855","10","Bihar","",""
"11015738","10","Bihar","",""
"10981379","10","Bihar","",""
"10840570","10","Bihar","",""
"11015339","10","Bihar","",""
"11030434","10","Bihar","",""
"10882914","10","Bihar","",""
"11017289","10","Bihar","",""
"1267480","10","Bihar","",""
"11725576","10","Bihar","",""
"1267231","10","Bihar","",""
"1267189","10","Bihar","",""
"1267187","10","Bihar","",""
"1266975","10","Bihar","",""
"1266489","10","Bihar","",""
"1266438","10","Bihar","",""
"1265484","10","Bihar","",""
"1265339","10","Bihar","",""
"1265170","10","Bihar","",""
"11725318","10","Bihar","",""
"10905273","10","Bihar","",""
"1264735","10","Bihar","",""
"1264576","10","Bihar","",""
"10880827","10","Bihar","",""
"10882278","10","Bihar","",""
"10827845","10","Bihar","",""
"1264555","10","Bihar","",""
"1264436","10","Bihar","",""
"11724015","10","Bihar","",""
"10400295","10","Bihar","",""
"1264282","10","Bihar","",""
"1263723","10","Bihar","",""
"10400292","10","Bihar","",""
"10832843","10","Bihar","",""
"1262852","10","Bihar","",""
"1262710","10","Bihar","",""
"10815485","10","Bihar","",""
"1262482","10","Bihar","",""
"10980764","10","Bihar","",""
"1262330","10","Bihar","",""
"11725658","10","Bihar","",""
"1261813","10","Bihar","",""
"1261797","10","Bihar","",""
"1261784","10","Bihar","",""
"1261722","10","Bihar","",""
"1261631","10","Bihar","",""
"11728157","10","Bihar","",""
"1261285","10","Bihar","",""
"10771323","10","Bihar","",""
"1260086","10","Bihar","",""
"1260083","10","Bihar","",""
"10878964","10","Bihar","",""
"10400290","10","Bihar","",""
"9072875","10","Bihar","",""
"1259166","10","Bihar","",""
"1259155","10","Bihar","",""
"1259060","10","Bihar","",""
"1258864","10","Bihar","",""
"10881644","10","Bihar","",""
"10814985","10","Bihar","",""
"1258294","10","Bihar","",""
"1258158","10","Bihar","",""
"10400291","10","Bihar","",""
"1257830","10","Bihar","",""
"1257804","10","Bihar","",""
"1257551","10","Bihar","",""
"1257247","10","Bihar","",""
"1257086","10","Bihar","",""
"10834981","10","Bihar","",""
"1256597","10","Bihar","",""
"10881111","10","Bihar","",""
"11030584","10","Bihar","",""
"1256162","10","Bihar","",""
"1256091","10","Bihar","",""
"1255983","10","Bihar","",""
"1255927","10","Bihar","",""
"1255735","10","Bihar","",""
"1255396","10","Bihar","",""
"1254797","10","Bihar","",""
"1254472","10","Bihar","",""
"8593728","10","Bihar","",""
"1256312","11","Sikkim","",""
"1272573","11","Sikkim","",""
"10408814","11","Sikkim","",""
"10408929","11","Sikkim","",""
"1262029","11","Sikkim","",""
"7114402","11","Sikkim","",""
"10630194","11","Sikkim","",""
"10366764","11","Sikkim","",""
"1263776","11","Sikkim","1101","North Sikkim"
"1255707","11","Sikkim","1102","West Sikkim"
"7279751","11","Sikkim","1103","South Sikkim"
"1271631","11","Sikkim","1104","East Sikkim"
"1258484","11","Sikkim","1104","East Sikkim"
"1255255","11","Sikkim","1104","East Sikkim"
"1278969","12","Arunachal Pradesh","",""
"1275334","12","Arunachal Pradesh","",""
"1272273","12","Arunachal Pradesh","",""
"1269655","12","Arunachal Pradesh","",""
"7302855","12","Arunachal Pradesh","",""
"11184616","12","Arunachal Pradesh","",""
"1254832","12","Arunachal Pradesh","",""
"1252668","12","Arunachal Pradesh","",""
"1262271","13","Nagaland","",""
"1272552","13","Nagaland","",""
"1266366","13","Nagaland","",""
"1262843","13","Nagaland","",""
"1254133","13","Nagaland","",""
"1273909","14","Manipur","",""
"1269771","14","Manipur","",""
"11875582","14","Manipur","",""
"1268567","14","Manipur","",""
"1268086","14","Manipur","",""
"1262863","14","Manipur","",""
"1254570","14","Manipur","",""
"1254113","14","Manipur","",""
"1253904","14","Manipur","",""
"1279186","15","Mizoram","",""
"1266258","15","Mizoram","",""
"1264986","15","Mizoram","",""
"1264688","15","Mizoram","",""
"1263983","15","Mizoram","",""
"1256812","15","Mizoram","",""
"1254169","16","Tripura","",""
"1279290","16","Tripura","",""
"1278897","16","Tripura","",""
"1272852","16","Tripura","",""
"1268622","16","Tripura","",""
"1268271","16","Tripura","",""
"1266649","16","Tripura","",""
"11185730","16","Tripura","",""
"1263605","16","Tripura","",""
"1253987","16","Tripura","",""
"7701510","17","Meghalaya","",""
"1278253","18","Assam","",""
"1278342","18","Assam","",""
"1277567","18","Assam","",""
"1275357","18","Assam","",""
"1273883","18","Assam","",""
"11184901","18","Assam","",""
"1272508","18","Assam","",""
"8985720","18","Assam","",""
"1271095","18","Assam","",""
"8740014","18","Assam","",""
"1262991","18","Assam","",""
"1262787","18","Assam","",""
"7302854","18","Assam","",""
"9782274","18","Assam","",""
"8985707","18","Assam","",""
"1258023","18","Assam","",""
"1257574","18","Assam","",""
"1253977","18","Assam","",""
"1266330","18","Assam","1801","Kokrajhar"
"8740192","18","Assam","1801","Kokrajhar"
"1272694","18","Assam","1802","Dhubri"
"1271151","18","Assam","1803","Goalpara"
"1279407","18","Assam","1804","Bongaigaon"
"1275321","18","Assam","1804","Bongaigaon"
"1276867","18","Assam","1805","Barpeta"
"7302849","18","Assam","1805","Barpeta"
"11184586","18","Assam","1805","Barpeta"
"1258492","18","Assam","1806","Kamrup rural"
"1277321","18","Assam","1807","Nalbari"
"1262078","18","Assam","1807","Nalbari"
"1263787","18","Assam","1808","Darrang"
"1269993","18","Assam","1810","Nagaon"
"7302859","18","Assam","1810","Nagaon"
"8431383","18","Assam","1810","Nagaon"
"8541454","18","Assam","1811","Sonitpur"
"1272790","18","Assam","1811","Sonitpur"
"1258501","18","Assam","1811","Sonitpur"
"9781390","18","Assam","1811","Sonitpur"
"1254710","18","Assam","1811","Sonitpur"
"1261181","18","Assam","1812","Lakhimpur"
"1272783","18","Assam","1813","Dhemaji"
"1272629","18","Assam","1814","Tinsukia"
"1254432","18","Assam","1814","Tinsukia"
"1274954","18","Assam","1815","Dibrugarh"
"1272648","18","Assam","1815","Dibrugarh"
"1262013","18","Assam","1815","Dibrugarh"
"1278796","18","Assam","1816","Sivasagar"
"1261563","18","Assam","1816","Sivasagar"
"1256388","18","Assam","1816","Sivasagar"
"1255788","18","Assam","1816","Sivasagar"
"1268820","18","Assam","1817","Jorhat"
"1254734","18","Assam","1817","Jorhat"
"1275363","18","Assam","1818","Golaghat"
"1271050","18","Assam","1818","Golaghat"
"1261142","18","Assam","1818","Golaghat"
"1275364","18","Assam","1819","Karbi Anglong"
"1272525","18","Assam","1819","Karbi Anglong"
"11875615","18","Assam","1819","Karbi Anglong"
"1270543","18","Assam","1820","Dima Hasao"
"1264331","18","Assam","1820","Dima Hasao"
"1256287","18","Assam","1821","Cachar"
"1278008","18","Assam","1822","Karimganj"
"1267758","18","Assam","1822","Karimganj"
"1270530","18","Assam","1823","Hailakandi"
"1265190","18","Assam","1823","Hailakandi"
"1275682","18","Assam","1825","Chirang"
"1271476","18","Assam","1827","Kamrup Metropolitan"
"1261186","18","Assam","1827","Kamrup Metropolitan"
"1260528","18","Assam","1827","Kamrup Metropolitan"
"1252881","19","West Bengal","",""
"1279334","19","West Bengal","",""
"1279292","19","West Bengal","",""
"1279225","19","West Bengal","",""
"11018103","19","West Bengal","",""
"1348871","19","West Bengal","",""
"11015445","19","West Bengal","",""
"1279006","19","West Bengal","",""
"1279003","19","West Bengal","",""
"1348864","19","West Bengal","",""
"11013879","19","West Bengal","",""
"1278703","19","West Bengal","",""
"1348870","19","West Bengal","",""
"11019255","19","West Bengal","",""
"11019073","19","West Bengal","",""
"1278649","19","West Bengal","",""
"1348858","19","West Bengal","",""
"1278466","19","West Bengal","",""
"1278314","19","West Bengal","",""
"7302861","19","West Bengal","",""
"11019436","19","West Bengal","",""
"11017941","19","West Bengal","",""
"11019041","19","West Bengal","",""
"11019201","19","West Bengal","",""
"1278080","19","West Bengal","",""
"1349320","19","West Bengal","",""
"1277977","19","West Bengal","",""
"1277950","19","West Bengal","",""
"11018190","19","West Bengal","",""
"8740105","19","West Bengal","",""
"10989831","19","West Bengal","",""
"1348615","19","West Bengal","",""
"1277844","19","West Bengal","",""
"1277820","19","West Bengal","",""
"1348980","19","West Bengal","",""
"7302862","19","West Bengal","",""
"11018939","19","West Bengal","",""
"1277780","19","West Bengal","",""
"1348570","19","West Bengal","",""
"1348686","19","West Bengal","",""
"1277634","19","West Bengal","",""
"1277539","19","West Bengal","",""
"1277538","19","West Bengal","",""
"1277513","19","West Bengal","",""
"1277508","19","West Bengal","",""
"9036500","19","West Bengal","",""
"11019387","19","West Bengal","",""
"1349048","19","West Bengal","",""
"1277324","19","West Bengal","",""
"1348747","19","West Bengal","",""
"1277264","19","West Bengal","",""
"1277240","19","West Bengal","",""
"1277100","19","West Bengal","",""
"1277082","19","West Bengal","",""
"1277065","19","West Bengal","",""
"1277029","19","West Bengal","",""
"1276932","19","West Bengal","",""
"1348691","19","West Bengal","",""
"1276832","19","West Bengal","",""
"1348721","19","West Bengal","",""
"1276794","19","West Bengal","",""
"1276759","19","West Bengal","",""
"11019322","19","West Bengal","",""
"1348694","19","West Bengal","",""
"1276607","19","West Bengal","",""
"1276564","19","West Bengal","",""
"1276549","19","West Bengal","",""
"1276548","19","West Bengal","",""
"1276542","19","West Bengal","",""
"1276532","19","West Bengal","",""
"1276520","19","West Bengal","",""
"1349019","19","West Bengal","",""
"1276320","19","West Bengal","",""
"1349095","19","West Bengal","",""
"1276282","19","West Bengal","",""
"11018063","19","West Bengal","",""
"1276166","19","West Bengal","",""
"11017880","19","West Bengal","",""
"1276083","19","West Bengal","",""
"1276058","19","West Bengal","",""
"11018880","19","West Bengal","",""
"1275551","19","West Bengal","",""
"1275463","19","West Bengal","",""
"1348688","19","West Bengal","",""
"1275346","19","West Bengal","",""
"1275162","19","West Bengal","",""
"1275046","19","West Bengal","",""
"1274984","19","West Bengal","",""
"1348982","19","West Bengal","",""
"1274835","19","West Bengal","",""
"1274834","19","West Bengal","",""
"11184762","19","West Bengal","",""
"1348675","19","West Bengal","",""
"8740275","19","West Bengal","",""
"1274784","19","West Bengal","",""
"1349101","19","West Bengal","",""
"1348740","19","West Bengal","",""
"1274720","19","West Bengal","",""
"1274699","19","West Bengal","",""
"1274649","19","West Bengal","",""
"11015511","19","West Bengal","",""
"1274595","19","West Bengal","",""
"1274043","19","West Bengal","",""
"1273919","19","West Bengal","",""
"1344069","19","West Bengal","",""
"1273815","19","West Bengal","",""
"10303659","19","West Bengal","",""
"11017906","19","West Bengal","",""
"1273526","19","West Bengal","",""
"1273467","19","West Bengal","",""
"11019290","19","West Bengal","",""
"1273413","19","West Bengal","",""
"1273353","19","West Bengal","",""
"1273344","19","West Bengal","",""
"1273328","19","West Bengal","",""
"1272689","19","West Bengal","",""
"1272674","19","West Bengal","",""
"1272657","19","West Bengal","",""
"1272625","19","West Bengal","",""
"1272532","19","West Bengal","",""
"1272320","19","West Bengal","",""
"11185174","19","West Bengal","",""
"1272175","19","West Bengal","",""
"1272101","19","West Bengal","",""
"1271965","19","West Bengal","",""
"1271954","19","West Bengal","",""
"1271762","19","West Bengal","",""
"1271670","19","West Bengal","",""
"8740111","19","West Bengal","",""
"1271576","19","West Bengal","",""
"1348890","19","West Bengal","",""
"1271424","19","West Bengal","",""
"1271346","19","West Bengal","",""
"1271142","19","West Bengal","",""
"1271063","19","West Bengal","",""
"1349106","19","West Bengal","",""
"1270900","19","West Bengal","",""
"1348899","19","West Bengal","",""
"1270568","19","West Bengal","",""
"1349032","19","West Bengal","",""
"1344377","19","West Bengal","",""
"1270484","19","West Bengal","",""
"1270347","19","West Bengal","",""
"1270336","19","West Bengal","",""
"1348649","19","West Bengal","",""
"11019336","19","West Bengal","",""
"8740104","19","West Bengal","",""
"1270245","19","West Bengal","",""
"1270241","19","West Bengal","",""
"11185378","19","West Bengal","",""
"1270078","19","West Bengal","",""
"1270046","19","West Bengal","",""
"1270396","19","West Bengal","",""
"11185380","19","West Bengal","",""
"1269910","19","West Bengal","",""
"1269831","19","West Bengal","",""
"1269665","19","West Bengal","",""
"1269628","19","West Bengal","",""
"1269585","19","West Bengal","",""
"1269388","19","West Bengal","",""
"1269375","19","West Bengal","",""
"1348696","19","West Bengal","",""
"1269248","19","West Bengal","",""
"1269247","19","West Bengal","",""
"1268990","19","West Bengal","",""
"1268928","19","West Bengal","",""
"11018393","19","West Bengal","",""
"11019253","19","West Bengal","",""
"1268566","19","West Bengal","",""
"1268504","19","West Bengal","",""
"1268444","19","West Bengal","",""
"1349089","19","West Bengal","",""
"1268403","19","West Bengal","",""
"1268383","19","West Bengal","",""
"1268341","19","West Bengal","",""
"1268293","19","West Bengal","",""
"1268257","19","West Bengal","",""
"1268715","19","West Bengal","",""
"1268135","19","West Bengal","",""
"11019413","19","West Bengal","",""
"1268026","19","West Bengal","",""
"1268025","19","West Bengal","",""
"1267754","19","West Bengal","",""
